,coverage,num,experiment
414,0.03402290340767936,70,uniform_biased_RRT_biased_filter_testing
415,0.03381933958848164,70,uniform_biased_RRT_biased_no_filter_testing
416,0.028305526387743613,70,uniform_biased_RRT_biased_filter_wide_testing
417,0.026229256981132175,70,uniform_biased_grid-walk_biased_single_testing
418,0.031416691622138435,70,uniform_biased___testing
419,0.04212107453819836,70,uniform_biased_RRT_biased_no_fitler_wide_testing
420,0.02821745950034334,61,uniform_biased_grid-walk_biased_multiple_testing
421,0.035376865324960156,61,uniform_biased_RRT_biased_filter_testing
422,0.03666421279724322,61,uniform_biased_RRT_biased_no_filter_testing
423,0.027781441781703494,61,uniform_biased_RRT_biased_filter_wide_testing
424,0.026467041443140903,61,uniform_biased_grid-walk_biased_single_testing
425,0.032089396946862615,61,uniform_biased___testing
426,0.04240671704235213,61,uniform_biased_RRT_biased_no_fitler_wide_testing
427,0.026635523188413317,54,uniform_biased_grid-walk_biased_multiple_testing
428,0.02672346031606575,54,uniform_biased_RRT_biased_filter_testing
429,0.03527961012436003,54,uniform_biased_RRT_biased_no_filter_testing
430,0.030785617754310386,54,uniform_biased_RRT_biased_filter_wide_testing
431,0.02657516315208144,54,uniform_biased_grid-walk_biased_single_testing
432,0.03134699384147971,54,uniform_biased___testing
433,0.03836421281432172,54,uniform_biased_RRT_biased_no_fitler_wide_testing
434,0.028598362174717885,29,uniform_biased_grid-walk_biased_multiple_testing
435,0.028339032928217364,29,uniform_biased_RRT_biased_filter_testing
436,0.04219049183553788,29,uniform_biased_RRT_biased_no_filter_testing
437,0.027077290420792405,29,uniform_biased_RRT_biased_filter_wide_testing
438,0.026302005869038476,29,uniform_biased_grid-walk_biased_single_testing
439,0.031634300228481335,29,uniform_biased___testing
440,0.04812438915916083,29,uniform_biased_RRT_biased_no_fitler_wide_testing
441,0.028496428102914893,86,uniform_biased_grid-walk_biased_multiple_testing
442,0.030736333398936968,86,uniform_biased_RRT_biased_filter_testing
443,0.032654777795648036,86,uniform_biased_RRT_biased_no_filter_testing
444,0.028912728815090067,86,uniform_biased_RRT_biased_filter_wide_testing
445,0.025882587831688987,86,uniform_biased_grid-walk_biased_single_testing
446,0.03197232749278878,86,uniform_biased___testing
447,0.029166287191329913,86,uniform_biased_RRT_biased_no_fitler_wide_testing
448,0.027107134344424907,31,uniform_biased_grid-walk_biased_multiple_testing
449,0.027575308456153094,31,uniform_biased_RRT_biased_filter_testing
450,0.048168196769155194,31,uniform_biased_RRT_biased_no_filter_testing
451,0.034261150429110515,31,uniform_biased_RRT_biased_filter_wide_testing
452,0.02751523726170875,31,uniform_biased_grid-walk_biased_single_testing
453,0.03272475423081695,31,uniform_biased___testing
454,0.05190884343843402,31,uniform_biased_RRT_biased_no_fitler_wide_testing
455,0.02610267698297144,95,uniform_biased_grid-walk_biased_multiple_testing
456,0.028270445608185504,95,uniform_biased_RRT_biased_filter_testing
457,0.0480896333539087,95,uniform_biased_RRT_biased_no_filter_testing
458,0.026369522284809058,95,uniform_biased_RRT_biased_filter_wide_testing
459,0.026418187902982247,95,uniform_biased_grid-walk_biased_single_testing
460,0.03085340461126939,95,uniform_biased___testing
461,0.03851636766775183,95,uniform_biased_RRT_biased_no_fitler_wide_testing
462,0.02920631825799517,93,uniform_biased_grid-walk_biased_multiple_testing
463,0.027609599665344643,93,uniform_biased_RRT_biased_filter_testing
464,0.05459945498317776,93,uniform_biased_RRT_biased_no_filter_testing
465,0.029871096903280044,93,uniform_biased_RRT_biased_filter_wide_testing
466,0.026828399435534164,93,uniform_biased_grid-walk_biased_single_testing
467,0.03133578782454491,93,uniform_biased___testing
468,0.03869728555097146,93,uniform_biased_RRT_biased_no_fitler_wide_testing
469,0.026631142339642894,68,uniform_biased_grid-walk_biased_multiple_testing
470,0.030432489577509124,68,uniform_biased_RRT_biased_filter_testing
471,0.03984439952474008,68,uniform_biased_RRT_biased_no_filter_testing
472,0.027108949015314677,68,uniform_biased_RRT_biased_filter_wide_testing
473,0.02640925784725532,68,uniform_biased_grid-walk_biased_single_testing
474,0.03217405964351695,68,uniform_biased___testing
475,0.03954803005455939,68,uniform_biased_RRT_biased_no_fitler_wide_testing
476,0.028340187339122143,90,uniform_biased_grid-walk_biased_multiple_testing
477,0.02587795240481728,90,uniform_biased_RRT_biased_filter_testing
478,0.04648669522471916,90,uniform_biased_RRT_biased_no_filter_testing
479,0.03172891093845906,90,uniform_biased_RRT_biased_filter_wide_testing
480,0.026262977962470575,90,uniform_biased_grid-walk_biased_single_testing
481,0.031412874182284875,90,uniform_biased___testing
482,0.0394621089723862,90,uniform_biased_RRT_biased_no_fitler_wide_testing
483,0.02757264818152163,6,uniform_biased_grid-walk_biased_multiple_testing
484,0.027001471274468582,6,uniform_biased_RRT_biased_filter_testing
485,0.03503464736778283,6,uniform_biased_RRT_biased_no_filter_testing
486,0.028450222735866344,6,uniform_biased_RRT_biased_filter_wide_testing
487,0.026402366698878764,6,uniform_biased_grid-walk_biased_single_testing
488,0.030406861575041966,6,uniform_biased___testing
489,0.03262665184617001,6,uniform_biased_RRT_biased_no_fitler_wide_testing
490,0.028210921608403907,75,uniform_biased_grid-walk_biased_multiple_testing
491,0.03134475256268669,75,uniform_biased_RRT_biased_filter_testing
492,0.049218139342932635,75,uniform_biased_RRT_biased_no_filter_testing
493,0.0295341871109966,75,uniform_biased_RRT_biased_filter_wide_testing
494,0.026210993361878855,75,uniform_biased_grid-walk_biased_single_testing
495,0.03225914753766838,75,uniform_biased___testing
496,0.03544240644205869,75,uniform_biased_RRT_biased_no_fitler_wide_testing
497,0.02779925324757553,13,uniform_biased_grid-walk_biased_multiple_testing
498,0.032281260043607,13,uniform_biased_RRT_biased_filter_testing
499,0.04496364983634261,13,uniform_biased_RRT_biased_no_filter_testing
500,0.028228111514556873,13,uniform_biased_RRT_biased_filter_wide_testing
501,0.02721560362631131,13,uniform_biased_grid-walk_biased_single_testing
502,0.03299094290380034,13,uniform_biased___testing
503,0.040242720470734746,13,uniform_biased_RRT_biased_no_fitler_wide_testing
504,0.028114812860684252,42,uniform_biased_grid-walk_biased_multiple_testing
505,0.032275930792663415,42,uniform_biased_RRT_biased_filter_testing
506,0.042237566839649035,42,uniform_biased_RRT_biased_no_filter_testing
507,0.026759403309030597,42,uniform_biased_RRT_biased_filter_wide_testing
508,0.02838097865255799,42,uniform_biased_grid-walk_biased_single_testing
509,0.031564028964136855,42,uniform_biased___testing
510,0.041623940816685925,42,uniform_biased_RRT_biased_no_fitler_wide_testing
511,0.02721590221109792,84,uniform_biased_grid-walk_biased_multiple_testing
512,0.028208184096357003,84,uniform_biased_RRT_biased_filter_testing
513,0.03157994027384715,84,uniform_biased_RRT_biased_no_filter_testing
514,0.03319002042782631,84,uniform_biased_RRT_biased_filter_wide_testing
515,0.025837796205346826,84,uniform_biased_grid-walk_biased_single_testing
516,0.0305568686843929,84,uniform_biased___testing
517,0.038414309672976106,84,uniform_biased_RRT_biased_no_fitler_wide_testing
518,0.028851306439023273,38,uniform_biased_grid-walk_biased_multiple_testing
519,0.027988850016822768,38,uniform_biased_RRT_biased_filter_testing
520,0.05793429888687197,38,uniform_biased_RRT_biased_no_filter_testing
521,0.029425671553409347,38,uniform_biased_RRT_biased_filter_wide_testing
522,0.028838846976652267,38,uniform_biased_grid-walk_biased_single_testing
523,0.031532423957302436,38,uniform_biased___testing
524,0.03744877308994045,38,uniform_biased_RRT_biased_no_fitler_wide_testing
525,0.02898632641463811,91,uniform_biased_grid-walk_biased_multiple_testing
526,0.02536295013651713,91,uniform_biased_RRT_biased_filter_testing
527,0.04130401695174177,91,uniform_biased_RRT_biased_no_filter_testing
528,0.027604051845452393,91,uniform_biased_RRT_biased_filter_wide_testing
529,0.02790927842493295,91,uniform_biased_grid-walk_biased_single_testing
530,0.03286280854674403,91,uniform_biased___testing
531,0.03672310976520686,91,uniform_biased_RRT_biased_no_fitler_wide_testing
532,0.02716825754011345,62,uniform_biased_grid-walk_biased_multiple_testing
533,0.03905813338715585,62,uniform_biased_RRT_biased_filter_testing
534,0.04592465541632255,62,uniform_biased_RRT_biased_no_filter_testing
535,0.027682567045964817,62,uniform_biased_RRT_biased_filter_wide_testing
536,0.026799626236104403,62,uniform_biased_grid-walk_biased_single_testing
537,0.03098263453061884,62,uniform_biased___testing
538,0.04032159024247122,62,uniform_biased_RRT_biased_no_fitler_wide_testing
539,0.027017219174732002,22,uniform_biased_grid-walk_biased_multiple_testing
540,0.02983608167817982,22,uniform_biased_RRT_biased_filter_testing
541,0.04536026663481653,22,uniform_biased_RRT_biased_no_filter_testing
542,0.028354973254052833,22,uniform_biased_RRT_biased_filter_wide_testing
543,0.026051812871745836,22,uniform_biased_grid-walk_biased_single_testing
544,0.03240162581672334,22,uniform_biased___testing
545,0.03506716213755404,22,uniform_biased_RRT_biased_no_fitler_wide_testing
546,0.027849827030083464,51,uniform_biased_grid-walk_biased_multiple_testing
547,0.027991468088170813,51,uniform_biased_RRT_biased_filter_testing
548,0.03940793034496115,51,uniform_biased_RRT_biased_no_filter_testing
549,0.028737157055828088,51,uniform_biased_RRT_biased_filter_wide_testing
550,0.025911035895200638,51,uniform_biased_grid-walk_biased_single_testing
551,0.03130452094156397,51,uniform_biased___testing
552,0.03641207819216907,51,uniform_biased_RRT_biased_no_fitler_wide_testing
553,0.03016700965764269,50,uniform_biased_grid-walk_biased_multiple_testing
554,0.025593370100524634,50,uniform_biased_RRT_biased_filter_testing
555,0.05272584326770127,50,uniform_biased_RRT_biased_no_filter_testing
556,0.03160765632542786,50,uniform_biased_RRT_biased_filter_wide_testing
557,0.028401565747083385,50,uniform_biased_grid-walk_biased_single_testing
558,0.03122140244994912,50,uniform_biased___testing
559,0.033580639871446244,50,uniform_biased_RRT_biased_no_fitler_wide_testing
560,0.027778033533814108,19,uniform_biased_grid-walk_biased_multiple_testing
561,0.03126405576906977,19,uniform_biased_RRT_biased_filter_testing
562,0.03654773093777113,19,uniform_biased_RRT_biased_no_filter_testing
563,0.027680905622081975,19,uniform_biased_RRT_biased_filter_wide_testing
564,0.026789819038078564,19,uniform_biased_grid-walk_biased_single_testing
565,0.0319352709448659,19,uniform_biased___testing
566,0.03446209724723821,19,uniform_biased_RRT_biased_no_fitler_wide_testing
567,0.026475385805985,7,uniform_biased_grid-walk_biased_multiple_testing
568,0.028217312750420324,7,uniform_biased_RRT_biased_filter_testing
569,0.03775317917503525,7,uniform_biased_RRT_biased_no_filter_testing
570,0.029195241784132055,7,uniform_biased_RRT_biased_filter_wide_testing
571,0.026703398400955383,7,uniform_biased_grid-walk_biased_single_testing
572,0.030815347823415586,7,uniform_biased___testing
573,0.03681112698313372,7,uniform_biased_RRT_biased_no_fitler_wide_testing
574,0.02681293552316314,40,uniform_biased_grid-walk_biased_multiple_testing
575,0.03060720785370895,40,uniform_biased_RRT_biased_filter_testing
576,0.042278711284535475,40,uniform_biased_RRT_biased_no_filter_testing
577,0.028473606684829678,40,uniform_biased_RRT_biased_filter_wide_testing
578,0.027039903541659856,40,uniform_biased_grid-walk_biased_single_testing
579,0.03184717384743432,40,uniform_biased___testing
580,0.03554448660104731,40,uniform_biased_RRT_biased_no_fitler_wide_testing
581,0.028892302562042584,59,uniform_biased_grid-walk_biased_multiple_testing
582,0.027601524161927092,59,uniform_biased_RRT_biased_filter_testing
583,0.03270591874776954,59,uniform_biased_RRT_biased_no_filter_testing
584,0.03104152031529931,59,uniform_biased_RRT_biased_filter_wide_testing
585,0.02662157082912621,59,uniform_biased_grid-walk_biased_single_testing
586,0.03152941475986455,59,uniform_biased___testing
587,0.03705521333157244,59,uniform_biased_RRT_biased_no_fitler_wide_testing
588,0.027189256667649635,0,uniform_biased_grid-walk_biased_multiple_testing
589,0.03656766743334324,0,uniform_biased_RRT_biased_filter_testing
590,0.0471405166452077,0,uniform_biased_RRT_biased_no_filter_testing
591,0.029002822050486883,0,uniform_biased_RRT_biased_filter_wide_testing
592,0.027524427498605616,0,uniform_biased_grid-walk_biased_single_testing
593,0.031869415910063655,0,uniform_biased___testing
594,0.031873964494174935,0,uniform_biased_RRT_biased_no_fitler_wide_testing
595,0.02755546443113657,85,uniform_biased_grid-walk_biased_multiple_testing
596,0.037687689371172825,85,uniform_biased_RRT_biased_filter_testing
597,0.034410565067374346,85,uniform_biased_RRT_biased_no_filter_testing
598,0.028910391633942014,85,uniform_biased_RRT_biased_filter_wide_testing
599,0.027109590319934908,85,uniform_biased_grid-walk_biased_single_testing
600,0.031919791535887886,85,uniform_biased___testing
601,0.029516093913805753,85,uniform_biased_RRT_biased_no_fitler_wide_testing
602,0.02814932859472882,72,uniform_biased_grid-walk_biased_multiple_testing
603,0.0329875402276374,72,uniform_biased_RRT_biased_filter_testing
604,0.03390125892117131,72,uniform_biased_RRT_biased_no_filter_testing
605,0.027947511541107042,72,uniform_biased_RRT_biased_filter_wide_testing
606,0.026184712405338213,72,uniform_biased_grid-walk_biased_single_testing
607,0.03211314525581314,72,uniform_biased___testing
608,0.036515062324372564,72,uniform_biased_RRT_biased_no_fitler_wide_testing
609,0.02880844609695331,12,uniform_biased_grid-walk_biased_multiple_testing
610,0.027979648700398797,12,uniform_biased_RRT_biased_filter_testing
611,0.036165952687774165,12,uniform_biased_RRT_biased_no_filter_testing
612,0.030822210633055385,12,uniform_biased_RRT_biased_filter_wide_testing
613,0.02729644046473471,12,uniform_biased_grid-walk_biased_single_testing
614,0.03132903404635444,12,uniform_biased___testing
615,0.03716207234693357,12,uniform_biased_RRT_biased_no_fitler_wide_testing
616,0.027438752097398073,46,uniform_biased_grid-walk_biased_multiple_testing
617,0.033304637317589314,46,uniform_biased_RRT_biased_filter_testing
618,0.033309662781111894,46,uniform_biased_RRT_biased_no_filter_testing
619,0.03054302312236382,46,uniform_biased_RRT_biased_filter_wide_testing
620,0.02623532249866437,46,uniform_biased_grid-walk_biased_single_testing
621,0.031062869706432798,46,uniform_biased___testing
622,0.03230045867250172,46,uniform_biased_RRT_biased_no_fitler_wide_testing
623,0.02882998161417476,11,uniform_biased_grid-walk_biased_multiple_testing
624,0.02688936524480448,11,uniform_biased_RRT_biased_filter_testing
625,0.03619879977148335,11,uniform_biased_RRT_biased_no_filter_testing
626,0.028563185772471134,11,uniform_biased_RRT_biased_filter_wide_testing
627,0.027938920670922972,11,uniform_biased_grid-walk_biased_single_testing
628,0.030945609399076847,11,uniform_biased___testing
629,0.032072376951689525,11,uniform_biased_RRT_biased_no_fitler_wide_testing
630,0.02710971819055293,37,uniform_biased_grid-walk_biased_multiple_testing
631,0.03936856034035022,37,uniform_biased_RRT_biased_filter_testing
632,0.05773840030430859,37,uniform_biased_RRT_biased_no_filter_testing
633,0.029949905263480184,37,uniform_biased_RRT_biased_filter_wide_testing
634,0.027715420562521596,37,uniform_biased_grid-walk_biased_single_testing
635,0.03158884810864799,37,uniform_biased___testing
636,0.03755009318516625,37,uniform_biased_RRT_biased_no_fitler_wide_testing
637,0.02659346459244657,36,uniform_biased_grid-walk_biased_multiple_testing
638,0.02959927666787237,36,uniform_biased_RRT_biased_filter_testing
639,0.03474376553294216,36,uniform_biased_RRT_biased_no_filter_testing
640,0.028748338377969525,36,uniform_biased_RRT_biased_filter_wide_testing
641,0.028274596509385855,36,uniform_biased_grid-walk_biased_single_testing
642,0.03159614408956115,36,uniform_biased___testing
643,0.03194212844180081,36,uniform_biased_RRT_biased_no_fitler_wide_testing
644,0.02836878133797557,14,uniform_biased_grid-walk_biased_multiple_testing
645,0.02657976651186084,14,uniform_biased_RRT_biased_filter_testing
646,0.04729486321210665,14,uniform_biased_RRT_biased_no_filter_testing
647,0.02823874160748524,14,uniform_biased_RRT_biased_filter_wide_testing
648,0.026540075146516573,14,uniform_biased_grid-walk_biased_single_testing
649,0.0316329582688905,14,uniform_biased___testing
650,0.03665162125410024,14,uniform_biased_RRT_biased_no_fitler_wide_testing
651,0.027217206377724876,30,uniform_biased_grid-walk_biased_multiple_testing
652,0.026390940586255754,30,uniform_biased_RRT_biased_filter_testing
653,0.042018074729845846,30,uniform_biased_RRT_biased_no_filter_testing
654,0.02782342815252715,30,uniform_biased_RRT_biased_filter_wide_testing
655,0.026619403483418694,30,uniform_biased_grid-walk_biased_single_testing
656,0.03194300934686452,30,uniform_biased___testing
657,0.040614142843009855,30,uniform_biased_RRT_biased_no_fitler_wide_testing
658,0.02742635814773631,20,uniform_biased_grid-walk_biased_multiple_testing
659,0.02905472010101821,20,uniform_biased_RRT_biased_filter_testing
660,0.03865609662761851,20,uniform_biased_RRT_biased_no_filter_testing
661,0.02947699436614232,20,uniform_biased_RRT_biased_filter_wide_testing
662,0.026621589961768978,20,uniform_biased_grid-walk_biased_single_testing
663,0.03172357889433098,20,uniform_biased___testing
664,0.02891074784442875,20,uniform_biased_RRT_biased_no_fitler_wide_testing
665,0.027626462529062066,17,uniform_biased_grid-walk_biased_multiple_testing
666,0.029053887704600538,17,uniform_biased_RRT_biased_filter_testing
667,0.033337154527859805,17,uniform_biased_RRT_biased_no_filter_testing
668,0.028958493324628028,17,uniform_biased_RRT_biased_filter_wide_testing
669,0.028008177816974,17,uniform_biased_grid-walk_biased_single_testing
670,0.031175732570591624,17,uniform_biased___testing
671,0.03959734435304104,17,uniform_biased_RRT_biased_no_fitler_wide_testing
672,0.026224672104201954,1,uniform_biased_grid-walk_biased_multiple_testing
673,0.03544632590932903,1,uniform_biased_RRT_biased_filter_testing
674,0.04160981097816924,1,uniform_biased_RRT_biased_no_filter_testing
675,0.02697637703893082,1,uniform_biased_RRT_biased_filter_wide_testing
676,0.02774785901686343,1,uniform_biased_grid-walk_biased_single_testing
677,0.03221464763040072,1,uniform_biased___testing
678,0.036957033154009764,1,uniform_biased_RRT_biased_no_fitler_wide_testing
679,0.026589253339692254,25,uniform_biased_grid-walk_biased_multiple_testing
680,0.026416220704700778,25,uniform_biased_RRT_biased_filter_testing
681,0.04643061230727089,25,uniform_biased_RRT_biased_no_filter_testing
682,0.027428166439590847,25,uniform_biased_RRT_biased_filter_wide_testing
683,0.026415199770794585,25,uniform_biased_grid-walk_biased_single_testing
684,0.03197732434952951,25,uniform_biased___testing
685,0.03788017539488173,25,uniform_biased_RRT_biased_no_fitler_wide_testing
686,0.02702688081787975,35,uniform_biased_grid-walk_biased_multiple_testing
687,0.02654008909727255,35,uniform_biased_RRT_biased_filter_testing
688,0.046455563482678625,35,uniform_biased_RRT_biased_no_filter_testing
689,0.032514772467582,35,uniform_biased_RRT_biased_filter_wide_testing
690,0.026271098138963715,35,uniform_biased_grid-walk_biased_single_testing
691,0.03213689412953515,35,uniform_biased___testing
692,0.030352495099245487,35,uniform_biased_RRT_biased_no_fitler_wide_testing
693,0.027091333092837816,65,uniform_biased_grid-walk_biased_multiple_testing
694,0.03486038357463235,65,uniform_biased_RRT_biased_filter_testing
695,0.04790235096364211,65,uniform_biased_RRT_biased_no_filter_testing
696,0.028229409353421567,65,uniform_biased_RRT_biased_filter_wide_testing
697,0.027567447134188353,65,uniform_biased_grid-walk_biased_single_testing
698,0.03247273671165159,65,uniform_biased___testing
699,0.036965519886601246,65,uniform_biased_RRT_biased_no_fitler_wide_testing
