,experiment,num,variance
423,uniform_biased_RRT_biased_no_fitler_wide_testing,3,0.009207135344993879
424,uniform_biased_RRT_biased_no_fitler_wide_testing,30,0.008525662695477372
425,uniform_biased_RRT_biased_no_fitler_wide_testing,31,0.007494349284895866
426,uniform_biased_RRT_biased_no_fitler_wide_testing,32,0.003997106837514801
427,uniform_biased_RRT_biased_no_fitler_wide_testing,33,0.00569357475197921
428,uniform_biased_RRT_biased_no_fitler_wide_testing,34,0.004541399313609409
429,uniform_biased_RRT_biased_no_fitler_wide_testing,35,0.004712342608438586
430,uniform_biased_RRT_biased_no_fitler_wide_testing,36,0.003933694238202984
431,uniform_biased_RRT_biased_no_fitler_wide_testing,37,0.006040186433792101
432,uniform_biased_RRT_biased_no_fitler_wide_testing,38,0.0026648237244479185
433,uniform_biased_RRT_biased_no_fitler_wide_testing,39,0.005862490784410034
434,uniform_biased_RRT_biased_no_fitler_wide_testing,4,0.008619465972832762
435,uniform_biased_RRT_biased_no_fitler_wide_testing,40,0.0067201656508044305
436,uniform_biased_RRT_biased_no_fitler_wide_testing,41,0.005280256086912986
437,uniform_biased_RRT_biased_no_fitler_wide_testing,42,0.0059018146294904875
438,uniform_biased_RRT_biased_no_fitler_wide_testing,43,0.004300556834600808
439,uniform_biased_RRT_biased_no_fitler_wide_testing,44,0.0026071528740065656
440,uniform_biased_RRT_biased_no_fitler_wide_testing,45,0.005776605825063995
441,uniform_biased_RRT_biased_no_fitler_wide_testing,46,0.0034734631326580933
442,uniform_biased_RRT_biased_no_fitler_wide_testing,47,0.004319221304158627
443,uniform_biased_RRT_biased_no_fitler_wide_testing,48,0.005521957572471353
444,uniform_biased_RRT_biased_no_fitler_wide_testing,49,0.003992634315945195
445,uniform_biased_RRT_biased_no_fitler_wide_testing,5,0.007211120317662656
446,uniform_biased_RRT_biased_no_fitler_wide_testing,50,0.005708846838937892
447,uniform_biased_RRT_biased_no_fitler_wide_testing,51,0.0035429932523632487
448,uniform_biased_RRT_biased_no_fitler_wide_testing,52,0.003849958698582851
449,uniform_biased_RRT_biased_no_fitler_wide_testing,53,0.00836598510817328
450,uniform_biased_RRT_biased_no_fitler_wide_testing,54,0.009800978703485567
451,uniform_biased_RRT_biased_no_fitler_wide_testing,55,0.004327307612752636
452,uniform_biased_RRT_biased_no_fitler_wide_testing,56,0.006608571699588453
453,uniform_biased_RRT_biased_no_fitler_wide_testing,57,0.007547459488647763
454,uniform_biased_RRT_biased_no_fitler_wide_testing,58,0.006345432288912976
455,uniform_biased_RRT_biased_no_fitler_wide_testing,59,0.003911111923470128
456,uniform_biased_RRT_biased_no_fitler_wide_testing,6,0.004902557945689245
457,uniform_biased_RRT_biased_no_fitler_wide_testing,60,0.003924236180579678
458,uniform_biased_RRT_biased_no_fitler_wide_testing,61,0.0075471009814963574
459,uniform_biased_RRT_biased_no_fitler_wide_testing,62,0.00612709344023637
460,uniform_biased_RRT_biased_no_fitler_wide_testing,63,0.004676473757634294
461,uniform_biased_RRT_biased_no_fitler_wide_testing,64,0.008931141315219231
462,uniform_biased_RRT_biased_no_fitler_wide_testing,65,0.01036584600467653
463,uniform_biased_RRT_biased_no_fitler_wide_testing,66,0.011331942695932995
464,uniform_biased_RRT_biased_no_fitler_wide_testing,67,0.005327955827732074
465,uniform_biased_RRT_biased_no_fitler_wide_testing,68,0.005781541242291893
466,uniform_biased_RRT_biased_no_fitler_wide_testing,69,0.006256788748005225
467,uniform_biased_RRT_biased_no_fitler_wide_testing,7,0.0047661951095364545
468,uniform_biased_RRT_biased_no_fitler_wide_testing,70,0.004917021128929778
469,uniform_biased_RRT_biased_no_fitler_wide_testing,71,0.00843596196715795
470,uniform_biased_RRT_biased_no_fitler_wide_testing,72,0.005030867344404316
471,uniform_biased_RRT_biased_no_fitler_wide_testing,73,0.005447405462651826
472,uniform_biased_RRT_biased_no_fitler_wide_testing,74,0.008152477199148146
473,uniform_biased_RRT_biased_no_fitler_wide_testing,75,0.006345548207172187
474,uniform_biased_RRT_biased_no_fitler_wide_testing,76,0.0037499868527496602
475,uniform_biased_RRT_biased_no_fitler_wide_testing,77,0.0051621429601045295
476,uniform_biased_RRT_biased_no_fitler_wide_testing,78,0.008258606628597173
477,uniform_biased_RRT_biased_no_fitler_wide_testing,79,0.006267512910069092
478,uniform_biased_RRT_biased_no_fitler_wide_testing,8,0.005496136326319117
479,uniform_biased_RRT_biased_no_fitler_wide_testing,80,0.006741160818917394
480,uniform_biased_RRT_biased_no_fitler_wide_testing,81,0.002462328518946235
481,uniform_biased_RRT_biased_no_fitler_wide_testing,82,0.006601754278614902
482,uniform_biased_RRT_biased_no_fitler_wide_testing,83,0.00652892772862303
483,uniform_biased_RRT_biased_no_fitler_wide_testing,84,0.009007773140552794
484,uniform_biased_RRT_biased_no_fitler_wide_testing,85,0.003572287219368795
485,uniform_biased_RRT_biased_no_fitler_wide_testing,86,0.003226109794483293
486,uniform_biased_RRT_biased_no_fitler_wide_testing,87,0.004723045314175935
487,uniform_biased_RRT_biased_no_fitler_wide_testing,88,0.009263225565929031
488,uniform_biased_RRT_biased_no_fitler_wide_testing,89,0.009754104419390147
489,uniform_biased_RRT_biased_no_fitler_wide_testing,9,0.008699260786036781
490,uniform_biased_RRT_biased_no_fitler_wide_testing,90,0.009586587628011765
491,uniform_biased_RRT_biased_no_fitler_wide_testing,91,0.011894393318615274
492,uniform_biased_RRT_biased_no_fitler_wide_testing,92,0.004713307834418433
493,uniform_biased_RRT_biased_no_fitler_wide_testing,93,0.0045628376120642675
494,uniform_biased_RRT_biased_no_fitler_wide_testing,94,0.006129822728331827
495,uniform_biased_RRT_biased_no_fitler_wide_testing,95,0.00960383598084004
496,uniform_biased_RRT_biased_no_fitler_wide_testing,96,0.005674892175768083
497,uniform_biased_RRT_biased_no_fitler_wide_testing,97,0.004479244530893468
498,uniform_biased_RRT_biased_no_fitler_wide_testing,98,0.006519765238017129
499,uniform_biased_RRT_biased_no_fitler_wide_testing,99,0.006470532030097701
500,uniform_biased___testing,0,0.0070738456990265776
501,uniform_biased___testing,1,0.0061374074763202
502,uniform_biased___testing,10,0.0065918423541088235
503,uniform_biased___testing,11,0.006679344433343442
504,uniform_biased___testing,12,0.0065051240816810865
505,uniform_biased___testing,13,0.006268631354061814
506,uniform_biased___testing,14,0.005820488793910897
507,uniform_biased___testing,15,0.006545928134103575
508,uniform_biased___testing,16,0.0064537897928232104
509,uniform_biased___testing,17,0.006706389729378831
510,uniform_biased___testing,18,0.00645054107405044
511,uniform_biased___testing,19,0.005810805756122017
512,uniform_biased___testing,2,0.006918085884886989
513,uniform_biased___testing,20,0.006739094550400486
514,uniform_biased___testing,21,0.006920597852145302
515,uniform_biased___testing,22,0.00573716736634934
516,uniform_biased___testing,23,0.005737648965070612
517,uniform_biased___testing,24,0.005988891219401388
518,uniform_biased___testing,25,0.00670995726630701
519,uniform_biased___testing,26,0.00644913308844113
520,uniform_biased___testing,27,0.006370774394924401
521,uniform_biased___testing,28,0.006254777060659625
522,uniform_biased___testing,29,0.005917786958288785
523,uniform_biased___testing,3,0.005884607135293148
524,uniform_biased___testing,30,0.005053045363222784
525,uniform_biased___testing,31,0.0059794829726675155
526,uniform_biased___testing,32,0.00596250746771928
527,uniform_biased___testing,33,0.006171475734719388
528,uniform_biased___testing,34,0.006604276412160338
529,uniform_biased___testing,35,0.005910580310327816
530,uniform_biased___testing,36,0.006467722834086574
531,uniform_biased___testing,37,0.005761655392964823
532,uniform_biased___testing,38,0.006183962532835559
533,uniform_biased___testing,39,0.005458285907103696
534,uniform_biased___testing,4,0.006718763837969384
535,uniform_biased___testing,40,0.006346753277441162
536,uniform_biased___testing,41,0.0066808205485210615
537,uniform_biased___testing,42,0.006498645565232035
538,uniform_biased___testing,43,0.007294804091893825
539,uniform_biased___testing,44,0.005930891131132058
540,uniform_biased___testing,45,0.006069667434021326
541,uniform_biased___testing,46,0.00653553365238792
542,uniform_biased___testing,47,0.005803339615134152
543,uniform_biased___testing,48,0.005873007114460424
544,uniform_biased___testing,49,0.005943602811886776
545,uniform_biased___testing,5,0.005856115312616087
546,uniform_biased___testing,50,0.006436867056925709
547,uniform_biased___testing,51,0.006133124817958407
548,uniform_biased___testing,52,0.005903006807431182
549,uniform_biased___testing,53,0.0074188432926515
550,uniform_biased___testing,54,0.006510014589480077
551,uniform_biased___testing,55,0.006309780367696992
552,uniform_biased___testing,56,0.005750725903523288
553,uniform_biased___testing,57,0.00538095589986691
554,uniform_biased___testing,58,0.005929396645582999
555,uniform_biased___testing,59,0.005714431653147806
556,uniform_biased___testing,6,0.006135093922088725
557,uniform_biased___testing,60,0.006622534823476234
558,uniform_biased___testing,61,0.005612081084110337
559,uniform_biased___testing,62,0.005906687350593042
560,uniform_biased___testing,63,0.005887505825945621
561,uniform_biased___testing,64,0.005943322173843857
562,uniform_biased___testing,65,0.006178003862123316
563,uniform_biased___testing,66,0.006822666756315996
564,uniform_biased___testing,67,0.006562042081691209
565,uniform_biased___testing,68,0.0064987200991562825
566,uniform_biased___testing,69,0.006036264555603825
567,uniform_biased___testing,7,0.005572096302856875
568,uniform_biased___testing,70,0.005969660121648371
569,uniform_biased___testing,71,0.006298068266416053
570,uniform_biased___testing,72,0.006001340157521232
571,uniform_biased___testing,73,0.006083290269016257
572,uniform_biased___testing,74,0.0063287063818065255
573,uniform_biased___testing,75,0.006242150007940107
574,uniform_biased___testing,76,0.006286758466129702
575,uniform_biased___testing,77,0.006045950016939317
576,uniform_biased___testing,78,0.006434719982985765
577,uniform_biased___testing,79,0.005909759939001514
578,uniform_biased___testing,8,0.00580313465530361
579,uniform_biased___testing,80,0.00709657319000596
580,uniform_biased___testing,81,0.005681820580462534
581,uniform_biased___testing,82,0.006338198966009783
582,uniform_biased___testing,83,0.006358983268967016
583,uniform_biased___testing,84,0.0053831911748237656
584,uniform_biased___testing,85,0.006163401020343274
585,uniform_biased___testing,86,0.006391849583535049
586,uniform_biased___testing,87,0.0063367268225970885
587,uniform_biased___testing,88,0.006171483724395304
588,uniform_biased___testing,89,0.006351436940252203
589,uniform_biased___testing,9,0.006905052090307468
590,uniform_biased___testing,90,0.006459185954955364
591,uniform_biased___testing,91,0.006546870109964085
592,uniform_biased___testing,92,0.006127189542501937
593,uniform_biased___testing,93,0.006578232582265503
594,uniform_biased___testing,94,0.0069400893253143215
595,uniform_biased___testing,95,0.0063160447144110345
596,uniform_biased___testing,96,0.0064846352386000805
597,uniform_biased___testing,97,0.006399371773004086
598,uniform_biased___testing,98,0.006541672504594784
599,uniform_biased___testing,99,0.007364772945281522
600,uniform_biased_grid-walk_biased_multiple_testing,0,0.0027604335606166235
601,uniform_biased_grid-walk_biased_multiple_testing,1,0.001055074102146583
602,uniform_biased_grid-walk_biased_multiple_testing,10,0.002071140152006392
603,uniform_biased_grid-walk_biased_multiple_testing,11,0.0037152245994514703
604,uniform_biased_grid-walk_biased_multiple_testing,12,0.005783553732487332
605,uniform_biased_grid-walk_biased_multiple_testing,13,0.003003287828909241
606,uniform_biased_grid-walk_biased_multiple_testing,14,0.002367671649802754
607,uniform_biased_grid-walk_biased_multiple_testing,15,0.0018511464843491059
608,uniform_biased_grid-walk_biased_multiple_testing,16,0.0033184838049290805
609,uniform_biased_grid-walk_biased_multiple_testing,17,0.001896381995977321
610,uniform_biased_grid-walk_biased_multiple_testing,18,0.002743132390653122
611,uniform_biased_grid-walk_biased_multiple_testing,19,0.0030016076284874304
612,uniform_biased_grid-walk_biased_multiple_testing,2,0.0018238589350078782
613,uniform_biased_grid-walk_biased_multiple_testing,20,0.0025557613217878942
614,uniform_biased_grid-walk_biased_multiple_testing,21,0.002657934596397543
615,uniform_biased_grid-walk_biased_multiple_testing,22,0.00145899855774159
616,uniform_biased_grid-walk_biased_multiple_testing,23,0.0023239277443172584
617,uniform_biased_grid-walk_biased_multiple_testing,24,0.0015755319992307314
618,uniform_biased_grid-walk_biased_multiple_testing,25,0.0010765018987947362
619,uniform_biased_grid-walk_biased_multiple_testing,26,0.003845637966505519
620,uniform_biased_grid-walk_biased_multiple_testing,27,0.0036338114830869513
621,uniform_biased_grid-walk_biased_multiple_testing,28,0.002277795832433641
622,uniform_biased_grid-walk_biased_multiple_testing,29,0.003964865663105994
623,uniform_biased_grid-walk_biased_multiple_testing,3,0.0019259403084534658
624,uniform_biased_grid-walk_biased_multiple_testing,30,0.0027549118571628234
625,uniform_biased_grid-walk_biased_multiple_testing,31,0.001296481602851481
626,uniform_biased_grid-walk_biased_multiple_testing,32,0.0006639570319423276
627,uniform_biased_grid-walk_biased_multiple_testing,33,0.0029161179399339776
628,uniform_biased_grid-walk_biased_multiple_testing,34,0.003101077780207982
629,uniform_biased_grid-walk_biased_multiple_testing,35,0.0017791829903209106
630,uniform_biased_grid-walk_biased_multiple_testing,36,0.0015049961061723756
631,uniform_biased_grid-walk_biased_multiple_testing,37,0.002388360811922338
632,uniform_biased_grid-walk_biased_multiple_testing,38,0.005529211446499937
633,uniform_biased_grid-walk_biased_multiple_testing,39,0.001960679241904415
634,uniform_biased_grid-walk_biased_multiple_testing,4,0.002422781543606853
635,uniform_biased_grid-walk_biased_multiple_testing,40,0.002304604147986878
636,uniform_biased_grid-walk_biased_multiple_testing,41,0.00218938651946379
637,uniform_biased_grid-walk_biased_multiple_testing,42,0.0026831584091748946
638,uniform_biased_grid-walk_biased_multiple_testing,43,0.0021463106939922936
639,uniform_biased_grid-walk_biased_multiple_testing,44,0.00138615565825094
640,uniform_biased_grid-walk_biased_multiple_testing,45,0.001063662145534895
641,uniform_biased_grid-walk_biased_multiple_testing,46,0.0022528192585449087
642,uniform_biased_grid-walk_biased_multiple_testing,47,0.002001172792173888
643,uniform_biased_grid-walk_biased_multiple_testing,48,0.0013334499252057295
644,uniform_biased_grid-walk_biased_multiple_testing,49,0.0012011412519029024
645,uniform_biased_grid-walk_biased_multiple_testing,5,0.0029854063014795843
646,uniform_biased_grid-walk_biased_multiple_testing,50,0.002214876737850087
647,uniform_biased_grid-walk_biased_multiple_testing,51,0.002952396448432419
648,uniform_biased_grid-walk_biased_multiple_testing,52,0.0032143801480855306
649,uniform_biased_grid-walk_biased_multiple_testing,53,0.0024864859235197794
650,uniform_biased_grid-walk_biased_multiple_testing,54,0.0016568443561831166
651,uniform_biased_grid-walk_biased_multiple_testing,55,0.0034345054519898735
652,uniform_biased_grid-walk_biased_multiple_testing,56,0.0024651453093150165
653,uniform_biased_grid-walk_biased_multiple_testing,57,0.0023369565771397434
654,uniform_biased_grid-walk_biased_multiple_testing,58,0.005134804551041006
655,uniform_biased_grid-walk_biased_multiple_testing,59,0.0018153865258554531
656,uniform_biased_grid-walk_biased_multiple_testing,6,0.002275057094839608
657,uniform_biased_grid-walk_biased_multiple_testing,60,0.0025920938291907193
658,uniform_biased_grid-walk_biased_multiple_testing,61,0.0024206499178451454
659,uniform_biased_grid-walk_biased_multiple_testing,62,0.0014108365453723902
660,uniform_biased_grid-walk_biased_multiple_testing,63,0.002619634901985772
661,uniform_biased_grid-walk_biased_multiple_testing,64,0.0022746518022705472
662,uniform_biased_grid-walk_biased_multiple_testing,65,0.0025009474459992227
663,uniform_biased_grid-walk_biased_multiple_testing,66,0.0022920194159340855
664,uniform_biased_grid-walk_biased_multiple_testing,67,0.0023381783687351208
665,uniform_biased_grid-walk_biased_multiple_testing,68,0.0018600250887120442
666,uniform_biased_grid-walk_biased_multiple_testing,69,0.0033252836018319454
667,uniform_biased_grid-walk_biased_multiple_testing,7,0.0024533957172694597
668,uniform_biased_grid-walk_biased_multiple_testing,70,0.0021051216473889954
669,uniform_biased_grid-walk_biased_multiple_testing,71,0.002983538803089579
670,uniform_biased_grid-walk_biased_multiple_testing,72,0.0035286395120351327
671,uniform_biased_grid-walk_biased_multiple_testing,73,0.0013846255848476256
672,uniform_biased_grid-walk_biased_multiple_testing,74,0.003272410358285656
673,uniform_biased_grid-walk_biased_multiple_testing,75,0.0029204284944483773
674,uniform_biased_grid-walk_biased_multiple_testing,76,0.002389501004335544
675,uniform_biased_grid-walk_biased_multiple_testing,77,0.002387952764411706
676,uniform_biased_grid-walk_biased_multiple_testing,78,0.0030768267867798942
677,uniform_biased_grid-walk_biased_multiple_testing,79,0.000878683250337025
678,uniform_biased_grid-walk_biased_multiple_testing,8,0.0028845258616130476
679,uniform_biased_grid-walk_biased_multiple_testing,80,0.00257252337269284
680,uniform_biased_grid-walk_biased_multiple_testing,81,0.0034452266394500385
681,uniform_biased_grid-walk_biased_multiple_testing,82,0.0007679465883167221
682,uniform_biased_grid-walk_biased_multiple_testing,83,0.0017371920416027452
683,uniform_biased_grid-walk_biased_multiple_testing,84,0.0032507894581746974
684,uniform_biased_grid-walk_biased_multiple_testing,85,0.0015234709152481725
685,uniform_biased_grid-walk_biased_multiple_testing,86,0.005911803507583928
686,uniform_biased_grid-walk_biased_multiple_testing,87,0.0036546084686595276
687,uniform_biased_grid-walk_biased_multiple_testing,88,0.0009178420583549695
688,uniform_biased_grid-walk_biased_multiple_testing,89,0.0031513615261501014
689,uniform_biased_grid-walk_biased_multiple_testing,9,0.0029117011210075747
690,uniform_biased_grid-walk_biased_multiple_testing,90,0.002564515400903038
691,uniform_biased_grid-walk_biased_multiple_testing,91,0.004137903060204431
692,uniform_biased_grid-walk_biased_multiple_testing,92,0.0019142657691454384
693,uniform_biased_grid-walk_biased_multiple_testing,93,0.0025330552582809493
694,uniform_biased_grid-walk_biased_multiple_testing,94,0.0024276320582761837
695,uniform_biased_grid-walk_biased_multiple_testing,95,0.0016633999101459723
696,uniform_biased_grid-walk_biased_multiple_testing,96,0.001749810950184667
697,uniform_biased_grid-walk_biased_multiple_testing,97,0.002251742947667755
698,uniform_biased_grid-walk_biased_multiple_testing,98,0.0010612004121230269
699,uniform_biased_grid-walk_biased_multiple_testing,99,0.0028224189161158496
700,uniform_biased_grid-walk_biased_single_testing,0,0.0016805177271937487
701,uniform_biased_grid-walk_biased_single_testing,1,0.002017406745465482
702,uniform_biased_grid-walk_biased_single_testing,10,0.0022227106016022738
703,uniform_biased_grid-walk_biased_single_testing,11,0.0032380731392651287
704,uniform_biased_grid-walk_biased_single_testing,12,0.0009598052312507874
705,uniform_biased_grid-walk_biased_single_testing,13,0.0018772003153159822
706,uniform_biased_grid-walk_biased_single_testing,14,0.0013568111814661757
707,uniform_biased_grid-walk_biased_single_testing,15,0.001087663022900471
708,uniform_biased_grid-walk_biased_single_testing,16,0.0007819729921043392
709,uniform_biased_grid-walk_biased_single_testing,17,0.0016174253772365647
710,uniform_biased_grid-walk_biased_single_testing,18,0.001322073465965452
711,uniform_biased_grid-walk_biased_single_testing,19,0.0012427959325140001
712,uniform_biased_grid-walk_biased_single_testing,2,0.001145753026629398
713,uniform_biased_grid-walk_biased_single_testing,20,0.0025823592177105503
714,uniform_biased_grid-walk_biased_single_testing,21,0.0009096094165028997
715,uniform_biased_grid-walk_biased_single_testing,22,0.000778543458548607
716,uniform_biased_grid-walk_biased_single_testing,23,0.004065423479424369
717,uniform_biased_grid-walk_biased_single_testing,24,0.00046565136163318827
718,uniform_biased_grid-walk_biased_single_testing,25,0.0012470575027809568
719,uniform_biased_grid-walk_biased_single_testing,26,0.0010314306147876933
720,uniform_biased_grid-walk_biased_single_testing,27,0.00401890224331931
721,uniform_biased_grid-walk_biased_single_testing,28,0.001696086210269002
722,uniform_biased_grid-walk_biased_single_testing,29,0.0014906489243663762
723,uniform_biased_grid-walk_biased_single_testing,3,0.0013850285130588727
724,uniform_biased_grid-walk_biased_single_testing,30,0.0022757787147150202
725,uniform_biased_grid-walk_biased_single_testing,31,0.002129289697010843
726,uniform_biased_grid-walk_biased_single_testing,32,0.0011914486109400498
727,uniform_biased_grid-walk_biased_single_testing,33,0.0010672156261921993
728,uniform_biased_grid-walk_biased_single_testing,34,0.0017818765151271455
729,uniform_biased_grid-walk_biased_single_testing,35,0.0010970899789257802
730,uniform_biased_grid-walk_biased_single_testing,36,0.0026759785208655597
731,uniform_biased_grid-walk_biased_single_testing,37,0.002172790140627286
732,uniform_biased_grid-walk_biased_single_testing,38,0.0013951607026302401
733,uniform_biased_grid-walk_biased_single_testing,39,0.0022585824785607152
734,uniform_biased_grid-walk_biased_single_testing,4,0.0024119843917685875
735,uniform_biased_grid-walk_biased_single_testing,40,0.0016816366532399056
736,uniform_biased_grid-walk_biased_single_testing,41,0.0008382093419981719
737,uniform_biased_grid-walk_biased_single_testing,42,0.0027391907538128917
738,uniform_biased_grid-walk_biased_single_testing,43,0.0016384749988405188
739,uniform_biased_grid-walk_biased_single_testing,44,0.003134046851146229
740,uniform_biased_grid-walk_biased_single_testing,45,0.001393695620238249
741,uniform_biased_grid-walk_biased_single_testing,46,0.0014958315902180218
742,uniform_biased_grid-walk_biased_single_testing,47,0.0015561772832572006
743,uniform_biased_grid-walk_biased_single_testing,48,0.0007060044925629237
744,uniform_biased_grid-walk_biased_single_testing,49,0.0009103236094016502
745,uniform_biased_grid-walk_biased_single_testing,5,0.002230878359061859
746,uniform_biased_grid-walk_biased_single_testing,50,0.0020474701428109723
747,uniform_biased_grid-walk_biased_single_testing,51,0.0008259493868488418
748,uniform_biased_grid-walk_biased_single_testing,52,0.001252597852392605
749,uniform_biased_grid-walk_biased_single_testing,53,0.0010172732213941616
750,uniform_biased_grid-walk_biased_single_testing,54,0.001121319749079921
751,uniform_biased_grid-walk_biased_single_testing,55,0.0037813091191915642
752,uniform_biased_grid-walk_biased_single_testing,56,0.001992396733672742
753,uniform_biased_grid-walk_biased_single_testing,57,0.0013460096041395045
754,uniform_biased_grid-walk_biased_single_testing,58,0.0014143147246907844
755,uniform_biased_grid-walk_biased_single_testing,59,0.0011635841414636772
756,uniform_biased_grid-walk_biased_single_testing,6,0.00084107559949947
757,uniform_biased_grid-walk_biased_single_testing,60,0.0018901608995962375
758,uniform_biased_grid-walk_biased_single_testing,61,0.0011050159090266046
759,uniform_biased_grid-walk_biased_single_testing,62,0.0013964601861901006
760,uniform_biased_grid-walk_biased_single_testing,63,0.001133655825153807
761,uniform_biased_grid-walk_biased_single_testing,64,0.0035340106244275576
762,uniform_biased_grid-walk_biased_single_testing,65,0.002609065392010604
763,uniform_biased_grid-walk_biased_single_testing,66,0.0026367565786431695
764,uniform_biased_grid-walk_biased_single_testing,67,0.001887147543692204
765,uniform_biased_grid-walk_biased_single_testing,68,0.0010915037626930304
766,uniform_biased_grid-walk_biased_single_testing,69,0.003908740670506935
767,uniform_biased_grid-walk_biased_single_testing,7,0.0015567188766370831
768,uniform_biased_grid-walk_biased_single_testing,70,0.0016993460891078123
769,uniform_biased_grid-walk_biased_single_testing,71,0.0009353949867511578
770,uniform_biased_grid-walk_biased_single_testing,72,0.001302734793924783
771,uniform_biased_grid-walk_biased_single_testing,73,0.0011015109576271564
772,uniform_biased_grid-walk_biased_single_testing,74,0.0012063125346051227
773,uniform_biased_grid-walk_biased_single_testing,75,0.0010366812979552848
774,uniform_biased_grid-walk_biased_single_testing,76,0.0005255441347586645
775,uniform_biased_grid-walk_biased_single_testing,77,0.0019359387015328105
776,uniform_biased_grid-walk_biased_single_testing,78,0.002119750820659977
777,uniform_biased_grid-walk_biased_single_testing,79,0.0017127527037743612
778,uniform_biased_grid-walk_biased_single_testing,8,0.001699315797856323
779,uniform_biased_grid-walk_biased_single_testing,80,0.0015931971202198271
780,uniform_biased_grid-walk_biased_single_testing,81,0.0005653305662575714
781,uniform_biased_grid-walk_biased_single_testing,82,0.0007443193399952216
782,uniform_biased_grid-walk_biased_single_testing,83,0.0016383138018093932
783,uniform_biased_grid-walk_biased_single_testing,84,0.0006371332225009426
784,uniform_biased_grid-walk_biased_single_testing,85,0.001974145429019638
785,uniform_biased_grid-walk_biased_single_testing,86,0.0012745986440911316
786,uniform_biased_grid-walk_biased_single_testing,87,0.001626397003096138
787,uniform_biased_grid-walk_biased_single_testing,88,0.0008095299239890705
788,uniform_biased_grid-walk_biased_single_testing,89,0.0035153976346546756
789,uniform_biased_grid-walk_biased_single_testing,9,0.0017348589656634831
790,uniform_biased_grid-walk_biased_single_testing,90,0.0008795023743281542
791,uniform_biased_grid-walk_biased_single_testing,91,0.0019244771389453933
792,uniform_biased_grid-walk_biased_single_testing,92,0.0019590722370923536
793,uniform_biased_grid-walk_biased_single_testing,93,0.0012855972008807182
794,uniform_biased_grid-walk_biased_single_testing,94,0.0014385981702957468
795,uniform_biased_grid-walk_biased_single_testing,95,0.0008152787743549906
796,uniform_biased_grid-walk_biased_single_testing,96,0.0028691950464851137
797,uniform_biased_grid-walk_biased_single_testing,97,0.0010460100786941436
798,uniform_biased_grid-walk_biased_single_testing,98,0.0024294432014987702
799,uniform_biased_grid-walk_biased_single_testing,99,0.0010652867108117553
